barcode,variant_id,product_id,product_title,variant_title,sku,product_type,vendor,tags,price,unit_cost,inventory_quantity,status
887521149032,gid://shopify/ProductVariant/43078541049921,gid://shopify/Product/7710841438273,2025-26 Topps Basketball Jumbo Hobby Box,Default Title,,Sealed Wax,Topps,"2025-26, Basketball, Boxes, Topps",389.99,355.0,0,ACTIVE
053334012553,gid://shopify/ProductVariant/43084978028609,gid://shopify/Product/7713438466113,2025/26 Upper Deck Artifacts Hockey Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2025, Hockey, In-Stock, Sealed Hockey, Upper Deck",129.99,105.0,2,ACTIVE
053334437424,gid://shopify/ProductVariant/43084986417217,gid://shopify/Product/7713439842369,2025-26 Upper Deck Black Diamond Hockey Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2025, Hockey, In-Stock, Sealed Hockey, Upper Deck",334.99,279.0,2,ACTIVE
053334012966,gid://shopify/ProductVariant/43084994478145,gid://shopify/Product/7713441677377,2025/26 Upper Deck MVP Hockey Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2025, Hockey, In-Stock, Sealed Hockey, Upper Deck",59.99,47.0,2,ACTIVE
053334777100,gid://shopify/ProductVariant/43084997492801,gid://shopify/Product/7713442070593,2025 Upper Deck Skybox Metal Universe Batman Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2025, Entertainment, In-Stock, Sealed Entertainment, Upper Deck",239.99,209.0,4,ACTIVE
850067210559,gid://shopify/ProductVariant/43090372493377,gid://shopify/Product/7714602582081,2026 Bo Jackson Battle Arena Griffey Jr Edition Blaster Box,Default Title,,Sealed Wax,BOBA,"2025, Battle Arena, Blaster, In-Stock, Sealed Baseball",54.99,,1,ACTIVE
850067210528,gid://shopify/ProductVariant/43090372526145,gid://shopify/Product/7714602778689,2026 Bo Jackson Battle Arena Griffey Jr Edition Double Mega Box,Default Title,,Sealed Wax,BOBA,"2025, Battle Arena, Mega Box",109.99,85.0,0,ACTIVE
850067210498,gid://shopify/ProductVariant/43090378260545,gid://shopify/Product/7714603204673,2026 Bo Jackson Battle Arena Griffey Jr Edition Hobby Box,Default Title,,Sealed Wax,BOBA,"2025, Battle Arena, Hobby box, In-Stock, Sealed Baseball",599.99,385.0,1,ACTIVE
746134187780,gid://shopify/ProductVariant/43090402017345,gid://shopify/Product/7714610610241,2025 Panini Prizm Football Hobby Mega Box,Default Title,,Sealed Wax,Panini,"2025, Football, Mega Box, Panini",49.99,42.5,-18,ACTIVE
746134185793,gid://shopify/ProductVariant/43090415288385,gid://shopify/Product/7714613198913,2025 Panini Prizm Draft Picks Football Blaster Box,Default Title,,Sealed Wax,Panini,"2025, Football, In-Stock, Panini, Sealed Football",49.99,21.0,9,ACTIVE
887521144266,gid://shopify/ProductVariant/43170106015809,gid://shopify/Product/7714628141121,2025 Topps Allen & Ginter Baseball Hobby Box,Pack,,Sealed Wax,Topps,"2025, Baseball, Topps",8.49,7.84,6,ACTIVE
887521144273,gid://shopify/ProductVariant/43188007796801,gid://shopify/Product/7714628141121,2025 Topps Allen & Ginter Baseball Hobby Box,Box,,Sealed Wax,Topps,"2025, Baseball, Topps",239.99,235.0,-2,ACTIVE
08879680,gid://shopify/ProductVariant/43188007829569,gid://shopify/Product/7714628141121,2025 Topps Allen & Ginter Baseball Hobby Box,Case,,Sealed Wax,Topps,"2025, Baseball, Topps",6.99,6.25,0,ACTIVE
746134177118,gid://shopify/ProductVariant/43090818564161,gid://shopify/Product/7714724446273,2024 Panini Totally Certified Football Mega Box,Default Title,,Sealed Wax,Panini,"football, Panini",44.99,35.0,-1,ARCHIVED
0196214127180,gid://shopify/ProductVariant/43095896719425,gid://shopify/Product/7716717264961,2025 Pokemon Holiday Calendar,Default Title,,Sealed Wax,Pokemon,"2025, Holiday, Pokemon",52.49,60.0,0,ACTIVE
746134189159,gid://shopify/ProductVariant/43101086220353,gid://shopify/Product/7718963675201,2025 Panini Prizm LIV Golf Blaster Box,Default Title,,Sealed Wax,Panini,"2025, Golf, Panini",17.99,14.5,0,ACTIVE
16609506,gid://shopify/ProductVariant/43101307174977,gid://shopify/Product/7719006896193,2025 Panini Kid's Crate Series 17,Default Title,,Sealed Wax,Panini,"2025, Holiday, Panini",52.49,54.0,0,ACTIVE
746134180033,gid://shopify/ProductVariant/43101324017729,gid://shopify/Product/7719008403521,2024-25 Donruss Optic Basketball Retail Blaster,Default Title,,Sealed Wax,Panini,"basketball, Basketball Box, Blaster, In-Stock, Sealed Basketball",29.99,23.0,3,ACTIVE
887521145461,gid://shopify/ProductVariant/43103673614401,gid://shopify/Product/7719384612929,2025 Topps Chrome Update Series Baseball Jumbo Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, Topps",449.99,472.0,0,ACTIVE
887521145546,gid://shopify/ProductVariant/43103673647169,gid://shopify/Product/7719384645697,2025 Topps Chrome Update Baseball Blaster Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, In-Stock, Sealed Baseball, Topps",29.99,24.0,0,ACTIVE
887521142637,gid://shopify/ProductVariant/43311413264449,gid://shopify/Product/7719384678465,2025 Topps Cosmic Chrome Baseball Hobby,Pack,,Sealed Wax,Topps,"2025, Baseball, Topps",29.99,27.25,-5,ACTIVE
887521142644,gid://shopify/ProductVariant/43311417425985,gid://shopify/Product/7719384678465,2025 Topps Cosmic Chrome Baseball Hobby,Box,,Sealed Wax,Topps,"2025, Baseball, Topps",614.99,545.0,0,ACTIVE
887521143276,gid://shopify/ProductVariant/43103673712705,gid://shopify/Product/7719384711233,2025 Topps Archives Baseball Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, In-Stock, Sealed Baseball, Topps",299.99,260.0,4,ACTIVE
887521143306,gid://shopify/ProductVariant/43103673745473,gid://shopify/Product/7719384744001,2025 Topps Archives Baseball Blaster Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, Topps",24.99,25.0,0,ACTIVE
12754656,gid://shopify/ProductVariant/43687033077825,gid://shopify/Product/7719384809537,2025 Topps Chrome Update Series Baseball Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, In-Stock, Sealed Baseball, Topps",269.99,228.0,2,ACTIVE
887521147564,gid://shopify/ProductVariant/43103673876545,gid://shopify/Product/7719384875073,2025 Bowman's Best University Football Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Football, In-Stock, Sealed Football, Topps",239.99,213.0,0,ACTIVE
887521143696,gid://shopify/ProductVariant/43103673909313,gid://shopify/Product/7719384907841,2025 Topps Star Wars Chrome Galaxy Hobby Box,Default Title,,Sealed Wax,Topps,"2025, In-Stock, Sealed Entertainment, Star Wars, Topps",264.99,230.0,2,ACTIVE
887521144327,gid://shopify/ProductVariant/43103673942081,gid://shopify/Product/7719384940609,2025 Topps Allen & Ginter Baseball Blaster Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, In-Stock, Sealed Baseball, Topps",19.99,16.25,16,ACTIVE
746134187049,gid://shopify/ProductVariant/43103673974849,gid://shopify/Product/7719384973377,2025 Panini Phoenix Football Hobby Blaster,Default Title,,Sealed Wax,Panini,"2025, Football, Panini",49.99,21.0,0,ACTIVE
746134191053,gid://shopify/ProductVariant/43106571321409,gid://shopify/Product/7719811317825,2025 Panini Score Football Retail Mega Box,Default Title,,Sealed Wax,Panini,"2025, Blaster, Football, Panini",39.99,30.25,0,ACTIVE
850067210610,gid://shopify/ProductVariant/43112015462465,gid://shopify/Product/7722097737793,Bo Jackson Battle Arena 2026 Release Day Blaster – Exclusive Launch Edition Box,Default Title,,Sealed Wax,BOBA,"2025, Battle Arena, Blaster",224.99,345.0,0,ACTIVE
51767386,gid://shopify/ProductVariant/43123709706305,gid://shopify/Product/7724486885441,2025 Topps T205 Baseball Carton,Default Title,,Sealed Wax,Topps,"2025, Baseball, Topps",79.99,72.0,2,ACTIVE
887521150571,gid://shopify/ProductVariant/43125448179777,gid://shopify/Product/7724898549825,2025 Topps Heritage High Number Baseball,Case,,Sealed Wax,Topps,"2025, baseball, Topps",0.00,864.0,0,ACTIVE
887521150564,gid://shopify/ProductVariant/43135152652353,gid://shopify/Product/7724898549825,2025 Topps Heritage High Number Baseball,Box,,Sealed Wax,Topps,"2025, baseball, Topps",144.99,126.0,0,ACTIVE
887521150557,gid://shopify/ProductVariant/43188019298369,gid://shopify/Product/7724898549825,2025 Topps Heritage High Number Baseball,Pack,,Sealed Wax,Topps,"2025, baseball, Topps",4.99,3.5,-149,ACTIVE
887521147533,gid://shopify/ProductVariant/43154823905345,gid://shopify/Product/7733513617473,2025 Topps Allen & Ginter Baseball - Mitchell & Ness Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, Topps",154.99,149.99,0,ARCHIVED
746134187865,gid://shopify/ProductVariant/43169051377729,gid://shopify/Product/7743722029121,2025 Panini Rookies & Stars Football Hobby Blaster Box,Default Title,,Sealed Wax,Panini,"2025, Blaster, Football, In-Stock, Panini, Sealed Football",29.99,23.5,1,ACTIVE
887521151479,gid://shopify/ProductVariant/43182473379905,gid://shopify/Product/7747631153217,2024-2025 Topps Marvel Studios Chrome Blaster Box,Default Title,,Sealed Wax,Topps,"2025, Blaster, In-Stock, New Cards, Non-Sport Cards, Sealed Entertainment, Topps",44.99,25.35,5,ACTIVE
887521149780,gid://shopify/ProductVariant/43183000158273,gid://shopify/Product/7747717988417,2025-26 Topps Chrome Basketball Mega Box,Default Title,,Sealed Wax,Topps,"2025-26, Basketball, Boxes, In-Stock, Sealed Basketball, Topps",199.99,168.0,13,ACTIVE
887521149735,gid://shopify/ProductVariant/43183032074305,gid://shopify/Product/7747722379329,2025-26 Topps Chrome Basketball Blaster Box,Default Title,887521149735,Sealed Wax,Topps,"2025-26, Basketball, Boxes, In-Stock, Sealed Basketball, Topps",89.99,60.25,0,ACTIVE
850027306537,gid://shopify/ProductVariant/43188207484993,gid://shopify/Product/7750538100801,2026 Sage Low Series Football Blaster Box,Default Title,,Sealed Wax,Sage,"2026, football, Football Box, Football Cards, Sage, Sealed Football",14.99,12.75,-1,ACTIVE
850027306575,gid://shopify/ProductVariant/43191227678785,gid://shopify/Product/7750538395713,2026 Sage Low Series Football Hobby Box,Pack,,Sealed Wax,Sage,"2026, football, Football Box, Football Cards, Sage, Sealed Football",5.99,3.62,4,ACTIVE
887521130061,gid://shopify/ProductVariant/43188210860097,gid://shopify/Product/7750540492865,2024 Topps Chrome Formula 1 Racing Blaster Box,Default Title,,Sealed Wax,Topps,"2024, F1, In-Stock, Topps",44.99,38.95,2,ACTIVE
887521128686,gid://shopify/ProductVariant/43191833329729,gid://shopify/Product/7751777812545,2024 Topps MLS Major League Soccer Chrome Hobby Box,Default Title,,Sealed Wax,Topps,"2024, Soccer Box, Topps",119.99,89.0,0,ACTIVE
887521128754,gid://shopify/ProductVariant/43191834181697,gid://shopify/Product/7751778402369,2024 Topps MLS Major League Soccer Chrome Blaster Box,Default Title,,Sealed Wax,Topps,"2024, Blaster, Soccer, Topps",34.99,26.0,0,ACTIVE
746134173554,gid://shopify/ProductVariant/43203773333569,gid://shopify/Product/7755447894081,2024 Select Football Fat Pack Box,Default Title,,Sealed Wax,Panini,"2024, Cello, Existing, Fat Pack, Football Cards, In-Stock, Panini, Sealed Football",139.99,99.95,1,ACTIVE
746134186127,gid://shopify/ProductVariant/43203773825089,gid://shopify/Product/7755448746049,2025 Mosaic Choice Football,Default Title,,Sealed Wax,Panini,"2025, Football Cards, Panini",399.99,369.95,0,ACTIVE
887521104970,gid://shopify/ProductVariant/43203794010177,gid://shopify/Product/7755454644289,2021 Bowman Draft Sapphire Baseball,Default Title,,Sealed Wax,Topps,"Baseball Box, Bowman",274.99,239.95,0,ACTIVE
746134186158,gid://shopify/ProductVariant/43203807641665,gid://shopify/Product/7755458084929,2025 Panini Mosaic NFL Trading Card Box (No Huddle),Default Title,,Sealed Wax,Panini,"2025, Football Cards, Panini",389.99,239.95,0,ACTIVE
887521144136,gid://shopify/ProductVariant/43215967125569,gid://shopify/Product/7757783564353,2024-25 Topps UEFA Merlin Chrome Hobby Box,Default Title,,Sealed Wax,Topps,"Box, Soccer, Soccer Box, Topps",234.99,247.5,-1,ACTIVE
746134186639,gid://shopify/ProductVariant/43215973515329,gid://shopify/Product/7757785792577,2025 Panini Absolute NFL Trading Card Fat Pack Box,Default Title,,Sealed Wax,Panini,"2025, Football Cards, Panini",79.99,67.0,0,ACTIVE
820650413094,gid://shopify/ProductVariant/43220991017025,gid://shopify/Product/7759325200449,Pokemon S&V Shrouded Fable Booster Bundle,Default Title,,Booster Box,Pokemon,"In-Stock, Pokemon, Sealed Pokemon",59.99,49.0,1,ACTIVE
887521145591,gid://shopify/ProductVariant/43220991279169,gid://shopify/Product/7759325265985,2025 Topps Chrome Update Baseball Mega Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, Topps",59.99,52.0,0,ACTIVE
887521149599,gid://shopify/ProductVariant/43220991311937,gid://shopify/Product/7759325298753,2025-26 Topps Chrome Basketball Hobby Box,Default Title,,Sealed Wax,Topps,"2025-26, Basketball, Topps",799.99,510.0,0,ACTIVE
887521144198,gid://shopify/ProductVariant/43220991770689,gid://shopify/Product/7759325462593,2024-25 Topps Chrome Merlin Soccer Blaster Box,Default Title,,Sealed Wax,Topps,"2024, In-Stock, Sealed Soccer, Soccer, Topps",29.99,30.0,9,ACTIVE
746134188107,gid://shopify/ProductVariant/43220991803457,gid://shopify/Product/7759325495361,2025 Panini Immaculate Football Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Football, In-Stock, Panini, Sealed Football",1149.99,1044.0,1,ACTIVE
887521145690,gid://shopify/ProductVariant/43220992032833,gid://shopify/Product/7759325560897,2025 Topps Pixar Gold Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Disney, In-Stock, Non-Sport, Sealed Entertainment, Topps",399.99,389.99,1,ACTIVE
31735214,gid://shopify/ProductVariant/43220992131137,gid://shopify/Product/7759325659201,2024-25 Topps Chrome UEFA Women's Soccer Blaster Box,Default Title,,Sealed Wax,Topps,"Blaster, In-Stock, Sealed Soccer, Soccer, Topps",29.99,26.0,3,ACTIVE
887521151530,gid://shopify/ProductVariant/43220992491585,gid://shopify/Product/7759325757505,2025-26 Topps UEFA Club Competitions Blaster Box,Default Title,,Sealed Wax,Topps,"2025, Blaster, blaster box, Soccer, Topps",24.99,16.25,-32,ACTIVE
887521151509,gid://shopify/ProductVariant/43220992524353,gid://shopify/Product/7759325790273,2025-26 Topps UEFA Club Competitions Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Soccer, Topps",134.99,90.0,0,ACTIVE
887521149391,gid://shopify/ProductVariant/43220992557121,gid://shopify/Product/7759325823041,2025 Bowman Draft Baseball Hobby Jumbo Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, In-Stock, Sealed Baseball, Topps",749.99,685.0,2,ACTIVE
887521149452,gid://shopify/ProductVariant/43220992589889,gid://shopify/Product/7759325888577,2025 Bowman Draft Baseball Breaker's Delight Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, In-Stock, Sealed Baseball, Topps",774.99,585.0,1,ACTIVE
850049910927,gid://shopify/ProductVariant/43220992786497,gid://shopify/Product/7759325921345,2025 Parkside NWSL Soccer Vol. 2 Hobby Box,Default Title,17126,Sealed Wax,Parkside Collectibles,"2025, In-Stock, Sealed Soccer, Soccer",109.99,102.0,1,ACTIVE
887521149827,gid://shopify/ProductVariant/43220992819265,gid://shopify/Product/7759325954113,2025-26 Topps Chrome Basketball Hanger Box,Default Title,,Sealed Wax,Topps,"2025-26, Basketball, Topps",49.99,48.0,-2,ACTIVE
7.46134E+11,gid://shopify/ProductVariant/43221767225409,gid://shopify/Product/7759551070273,2025 Panini National Treasures Racing Hobby Box,Default Title,W-OS-2716,Sealed Wax,Panini,"2025, NASCAR, Panini, Racing",379.99,304.0,0,ACTIVE
746134177514,gid://shopify/ProductVariant/43222551265345,gid://shopify/Product/7759968239681,2024-25 Panini Select EPL Blaster,Default Title,,Sealed Wax,Panini,"2025, Blaster, Panini",19.99,17.5,-1,ACTIVE
613297994275,gid://shopify/ProductVariant/43244174573633,gid://shopify/Product/7767418142785,2022 Panini Prizm UFC Blaster Box,Default Title,,Sealed Wax,Panini,"2022, Panini, UFC",34.99,20.0,0,ACTIVE
746134134128,gid://shopify/ProductVariant/43244176310337,gid://shopify/Product/7767418536001,2022 Panini WWE Prizm Wrestling Blaster Box,Default Title,,Sealed Wax,Panini,"2022, In-Stock, Panini, Sealed Entertainment, WWE",29.99,20.0,1,ACTIVE
39797946,gid://shopify/ProductVariant/43244187385921,gid://shopify/Product/7767426990145,2025 Topps Labubu Chrome® 10th Anniversary Hobby Box,Default Title,,Sealed Wax,Topps,"2025-26, Topps",59.99,50.0,0,ACTIVE
746134194719,gid://shopify/ProductVariant/43244235948097,gid://shopify/Product/7767468802113,2025 Panini Squishmallows Series 2 Hobby Mega Box,Default Title,,Sealed Wax,Panini,"2025, In-Stock, Panini, Sealed Entertainment",29.99,20.0,4,ACTIVE
053334983525,gid://shopify/ProductVariant/43244867911745,gid://shopify/Product/7767547510849,2022 Skybox Marvel Metal Universe Blaster Box,Default Title,,Sealed Wax,Upper Deck,"2022, Entertainment, Upper Deck",24.99,20.0,0,ACTIVE
887521141838,gid://shopify/ProductVariant/43246945796161,gid://shopify/Product/7768319656001,2024-25 Topps UEFA Museum Collection Hobby Box,Default Title,,Sealed Wax,Topps,"2024-25, Soccer",424.99,360.0,0,ACTIVE
850049910880,gid://shopify/ProductVariant/43250741510209,gid://shopify/Product/7769136332865,2025 Parkside Pacific NWSL Soccer 12Ct. Hobby Box,Default Title,,Sealed Wax,Parkside Collectibles,"2025, Soccer",79.99,69.5,0,ACTIVE
746134185243,gid://shopify/ProductVariant/43261088825409,gid://shopify/Product/7771446837313,2025 Panini Donruss Football Fat Pack,Default Title,PAN_2025_DONR_FB_FATPACK,Sealed Wax,Panini,"2025, Fat Pack, Football, Panini",7.49,5.75,-26,ACTIVE
746134185250,gid://shopify/ProductVariant/43261088858177,gid://shopify/Product/7771446870081,2025 Panini Donruss Football Fat Pack Box,Default Title,25PnDrFB FPB 18525,Sealed Wax,Panini,"2025, Football, In-Stock, Panini, Sealed Football",79.99,69.0,1,ACTIVE
746134190193,gid://shopify/ProductVariant/43261088890945,gid://shopify/Product/7771446902849,2025 Panini Donruss WNBA Basketball Blaster Box,Default Title,PAN_2025_DONR_WNBA_BSK_BLASTER,Sealed Wax,Panini,"2025, Blaster, In-Stock, Panini, Sealed Basketball, WNBA",24.99,16.5,1,ACTIVE
887521148288,gid://shopify/ProductVariant/43261088923713,gid://shopify/Product/7771446935617,2025 Topps Five Star Baseball Hobby Box,Default Title,TOPPS_2025_FIVESTAR_BSB_HOBBY,Sealed Wax,Topps,"2025, Baseball, Hobby, In-Stock, Sealed Baseball, Topps",1499.99,1375.0,1,ACTIVE
887521153121,gid://shopify/ProductVariant/43262604247105,gid://shopify/Product/7771821310017,2026 Topps Chrome U.S. Winter Olympics & Paralympic Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Multi-Sport, Topps",119.99,100.0,0,ACTIVE
746134183133,gid://shopify/ProductVariant/43263405129793,gid://shopify/Product/7772089614401,2025 Panini Prizm NASCAR Racing Hobby Blaster Box,Default Title,,Sealed Wax,Panini,"2025, Blaster, In-Stock, Panini, Racing",29.99,19.5,18,ACTIVE
746134188510,gid://shopify/ProductVariant/43263412535361,gid://shopify/Product/7772091220033,2025 Donruss Optic Football Hobby Blaster Box,Default Title,,Sealed Wax,Panini,"2025, blaster box, Football, In-Stock, Panini, Sealed Football",79.99,77.75,8,ACTIVE
746134182365,gid://shopify/ProductVariant/43264379125825,gid://shopify/Product/7772322234433,2025 Panini Select Baseball Hobby Pack,Default Title,,Sealed Wax,Panini,"2025, Baseball Cards, Hobby box, Panini",11.99,8.88,0,ACTIVE
887521149513,gid://shopify/ProductVariant/43266081259585,gid://shopify/Product/7772844785729,2025 Bowman Draft Baseball Mega Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, In-Stock, Mega Box, Sealed Baseball, Topps",64.99,60.0,7,ACTIVE
887521149421,gid://shopify/ProductVariant/43266082865217,gid://shopify/Product/7772845146177,2025 Bowman Draft Baseball Super Jumbo Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, hobby, Hobby box, Topps",849.99,764.0,-2,ACTIVE
746134183812,gid://shopify/ProductVariant/43269639340097,gid://shopify/Product/7774181392449,2025 Panini Squishmallows Series 2 Blaster,Default Title,,Sealed Wax,Panini,"2025, Panini",14.99,9.0,0,ACTIVE
746134183942,gid://shopify/ProductVariant/43269643632705,gid://shopify/Product/7774182670401,2025 Panini Squishmallows Series 2 Mega Box,Default Title,,Sealed Wax,Panini,"2025, In-Stock, Panini, Sealed Entertainment",24.99,15.0,4,ACTIVE
64914402,gid://shopify/ProductVariant/43270465847361,gid://shopify/Product/7774378983489,2025 Panini Mosaic Football Mega Pack,Default Title,,Sealed Wax,Panini,"2025, football, Panini",10.99,7.08,3,ACTIVE
95921556,gid://shopify/ProductVariant/43270474498113,gid://shopify/Product/7774382915649,2025 Panini Squishmallows Series 2 Blaster Pack,Default Title,,Sealed Wax,Panini,"2025, Panini",2.99,1.5,19,ACTIVE
887521149582,gid://shopify/ProductVariant/43271811596353,gid://shopify/Product/7774891278401,2025-26 Topps Chrome Basketball Hobby Pack,Default Title,,Sealed Wax,Topps,"2025-26, Basketball, Topps",24.99,25.5,-2,ACTIVE
887521148073,gid://shopify/ProductVariant/43275370168385,gid://shopify/Product/7775687311425,2025 Topps Stadium Club Chrome UFC Blaster Box,Default Title,,Sealed Wax,Topps,"2025, Blaster, In-Stock, Sealed Entertainment, Topps, UFC",24.99,15.88,9,ACTIVE
887521148127,gid://shopify/ProductVariant/43275470635073,gid://shopify/Product/7775707463745,2025 Topps Stadium Club Chrome UFC Mega Box,Default Title,,Sealed Wax,Topps,"2025, In-Stock, Mega Box, Sealed Entertainment, Topps, UFC",49.99,31.7,9,ACTIVE
810059787032,gid://shopify/ProductVariant/43275477745729,gid://shopify/Product/7775707791425,One Piece TCG: Two Legends [OP-08] Booster Box,Pack,,Booster Box,Bandai Namco,"One Piece, TCG",9.99,7.45,0,ACTIVE
810059787032,gid://shopify/ProductVariant/43275478040641,gid://shopify/Product/7775707791425,One Piece TCG: Two Legends [OP-08] Booster Box,Box,,Booster Box,Bandai Namco,"One Piece, TCG",214.99,178.0,0,ACTIVE
887521132249,gid://shopify/ProductVariant/43275487805505,gid://shopify/Product/7775712772161,2024 Bowman's Best University Football Hobby Box,Default Title,,Sealed Wax,Topps,"Football, In-Stock, Sealed Football, Topps",274.99,225.0,1,ACTIVE
887521144303,gid://shopify/ProductVariant/43275739430977,gid://shopify/Product/7775752126529,2025 Topps Allen & Ginter X Baseball Hobby Box,Box,,Sealed Wax,Topps,"2025, Baseball, In-Stock, Sealed Baseball, Topps",294.99,240.0,2,ACTIVE
887521153206,gid://shopify/ProductVariant/43277202587713,gid://shopify/Product/7776033374273,2025 Topps Marvel Studios Chrome Sapphire Hobby Box,Default Title,,Sealed Wax,Topps,"2025, New Cards, Non-Sport Cards, Topps",649.99,379.0,0,ACTIVE
67249641,gid://shopify/ProductVariant/43278200438849,gid://shopify/Product/7776315473985,One Piece TCG: The Azure Sea's Seven [OP-14] Booster Box,Pack,,Booster Box,Bandai Namco,"In-Stock, One Piece, Sealed TCG, TCG",11.99,9.58,-24,ACTIVE
810158836396,gid://shopify/ProductVariant/43278200471617,gid://shopify/Product/7776315473985,One Piece TCG: The Azure Sea's Seven [OP-14] Booster Box,Box,,Booster Box,Bandai Namco,"In-Stock, One Piece, Sealed TCG, TCG",279.99,215.0,3,ACTIVE
0820650850233,gid://shopify/ProductVariant/43279091957825,gid://shopify/Product/7776317308993,Pokemon S&S Astral Radiance,Pack,,Booster Box,Pokemon,"In-Stock, Pokemon, Sealed Pokemon",11.99,10.56,-25,ACTIVE
820650860232,gid://shopify/ProductVariant/43279091990593,gid://shopify/Product/7776317308993,Pokemon S&S Astral Radiance,Box,,Booster Box,Pokemon,"In-Stock, Pokemon, Sealed Pokemon",424.99,388.0,2,ACTIVE
61777087,gid://shopify/ProductVariant/43279082356801,gid://shopify/Product/7776524337217,One Piece - Carrying on His Will [OP-13] Booster Box,Pack,,Booster Box,Bandai Namco,"In-Stock, One Piece, Sealed TCG, TCG",27.99,20.83,13,ACTIVE
810158833524,gid://shopify/ProductVariant/43279082389569,gid://shopify/Product/7776524337217,One Piece - Carrying on His Will [OP-13] Booster Box,Box,,Booster Box,Bandai Namco,"In-Stock, One Piece, Sealed TCG, TCG",674.99,605.0,4,ACTIVE
746134187803,gid://shopify/ProductVariant/43282926796865,gid://shopify/Product/7777558790209,2025 Panini Rookies and Stars Football Hobby Pack,Default Title,,Sealed Wax,Panini,"2025, Football, Panini",29.99,28.5,-11,ACTIVE
0820650412431,gid://shopify/ProductVariant/43283159875649,gid://shopify/Product/7777591230529,Greninja ex Special Illustration Collection - SV: Shrouded Fable (SFA),Default Title,,Booster Box,Pokemon,Pokemon,124.99,,0,ACTIVE
746134188152,gid://shopify/ProductVariant/43290833944641,gid://shopify/Product/7779091611713,2025 Donruss Optic Football Hobby Box,Default Title,,Sealed Wax,Panini,"2025, Football, Hobby box, Panini",614.99,565.0,0,ACTIVE
887521143863,gid://shopify/ProductVariant/43315401457729,gid://shopify/Product/7780040966209,2025 Topps Museum Collection Baseball Hobby Box,Default Title,887521143863,Sealed Wax,Topps,"2025, baseball, hobby, Hobby box, Topps",459.99,399.0,0,ACTIVE
055334434591,gid://shopify/ProductVariant/43315401556033,gid://shopify/Product/7780041031745,2025-26 Upper Deck SP Game Used Hockey Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2025-26, hobby, Hobby box, Hockey, Upper Deck",164.99,139.0,0,ACTIVE
887521148783,gid://shopify/ProductVariant/43315401588801,gid://shopify/Product/7780041064513,2025 Topps Stadium Club Baseball Blaster Box,Default Title,887521148783,Sealed Wax,Topps,"2025, baseball, Blaster, blaster box, In-Stock, Sealed Baseball, Topps",19.99,16.25,24,ACTIVE
887521148752,gid://shopify/ProductVariant/43315401621569,gid://shopify/Product/7780041097281,2025 Topps Stadium Club Baseball Hobby Box,Default Title,887521148752,Sealed Wax,Topps,"2025, baseball, hobby, Hobby box, In-Stock, Sealed Baseball, Topps",184.99,152.0,6,ACTIVE
887521152261,gid://shopify/ProductVariant/43315401687105,gid://shopify/Product/7780041162817,2025-26 Topps Midnight Basketball Hobby Box,Default Title,887521152261,Sealed Wax,Topps,"2025, basketball, hobby, Hobby box, Topps",799.99,646.0,0,ACTIVE
746134188602,gid://shopify/ProductVariant/43315401719873,gid://shopify/Product/7780041195585,2025 Panini Select Football Hobby Box,Default Title,746134188602,Sealed Wax,Panini,"2025, football, hobby, Hobby box, In-Stock, Panini, Sealed Football",644.99,552.0,1,ACTIVE
53334591195,gid://shopify/ProductVariant/43315401785409,gid://shopify/Product/7780041261121,2025-26 Upper Deck O-Pee-Chee Hockey Hobby Box,Default Title,53334591195,Sealed Wax,Upper Deck,"2025-26, Hobby box, Hockey, In-Stock, Sealed Hockey, Upper Deck",89.99,51.5,2,ACTIVE
746134182570,gid://shopify/ProductVariant/43320735662145,gid://shopify/Product/7781231722561,2025 Panini Select Baseball Hobby Blaster Box,Default Title,,Sealed Wax,Panini,"2025, Blaster, Box",34.99,21.0,-7,ACTIVE
746134188541,gid://shopify/ProductVariant/43512455987265,gid://shopify/Product/7785508110401,2025 Donruss Optic Football Hobby Mega Box,Default Title,,Sealed Wax,Panini,"2025, Football, Panini",109.99,21.0,-5,ACTIVE
